code_module_x,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_assessment,number_of_assessments_taken,code_module_y,date_registration,date_unregistration,total_click_count,total_click_sum,total_click_average
CCC,2014J,621605,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,90,4,CCC,-115,,804,3413,4.2450248756218905
CCC,2014J,621696,M,London Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,75.35,20,CCC,-155,,2976,14687,4.935147849462366
CCC,2014J,621699,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,150,N,Withdrawn,64.16666666666667,6,CCC,-144,-93,329,653,1.9848024316109423
CCC,2014J,621884,F,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,93,8,CCC,-93,,1268,4345,3.426656151419558
CCC,2014J,621906,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,69.25,4,CCC,-64,12,363,1624,4.473829201101928
CCC,2014J,622015,M,Scotland,Lower Than A Level,70-80%,0-35,1,30,N,Withdrawn,77.25,4,CCC,-22,139,318,1025,3.2232704402515724
CCC,2014J,622027,M,South Region,Lower Than A Level,30-40%,35-55,0,90,N,Withdrawn,51.42857142857143,7,CCC,-87,221,92,326,3.5434782608695654
CCC,2014J,622086,M,North Western Region,HE Qualification,90-100%,35-55,0,90,N,Withdrawn,50.833333333333336,6,CCC,-155,18,227,450,1.9823788546255507
CCC,2014J,622096,M,South Region,Lower Than A Level,90-100%,35-55,0,60,Y,Withdrawn,85.13333333333334,15,CCC,-113,118,497,2106,4.237424547283702
CCC,2014J,622192,F,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,84.28571428571429,14,CCC,-38,,705,1707,2.421276595744681
CCC,2014J,622374,M,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,93.75,20,CCC,-155,,4303,19928,4.63118754357425
CCC,2014J,622384,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,Y,Fail,43.666666666666664,3,CCC,-53,,84,173,2.0595238095238093
DDD,2014J,622384,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,Y,Fail,43.666666666666664,3,CCC,-53,,84,173,2.0595238095238093
CCC,2014J,622413,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,51.875,8,CCC,-17,66,540,1066,1.974074074074074
CCC,2014J,622425,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,Withdrawn,69.42857142857143,7,CCC,-64,164,441,1772,4.018140589569161
CCC,2014J,622541,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,61.357142857142854,14,CCC,-9,,951,2194,2.3070452155625656
CCC,2014J,622686,M,South Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,87.16666666666667,12,CCC,-65,11,1281,4585,3.579234972677596
CCC,2014J,622812,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Pass,84.41666666666667,12,CCC,-78,,823,3361,4.083839611178615
CCC,2014J,622890,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,66,4,CCC,-52,108,205,796,3.8829268292682926
EEE,2014J,622890,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,66,4,CCC,-52,108,205,796,3.8829268292682926
CCC,2014J,622935,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,82.3,20,CCC,-95,,1825,7653,4.193424657534247
CCC,2014J,622972,M,London Region,HE Qualification,80-90%,35-55,0,30,N,Fail,78,1,CCC,-148,,36,83,2.3055555555555554
CCC,2014J,622976,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,84.875,16,CCC,-42,,3080,14890,4.834415584415584
CCC,2014J,623002,M,South Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,,,CCC,-129,,,,
EEE,2014J,623002,M,South Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,,,CCC,-129,,,,
CCC,2014J,623079,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,96.5,4,CCC,-122,23,533,3722,6.983114446529081
CCC,2014J,623100,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,85.41666666666667,12,CCC,-44,,847,3807,4.4946871310507674
CCC,2014J,623124,F,London Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,74.5,8,CCC,-23,,935,6605,7.064171122994653
CCC,2014J,623221,F,London Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction,94.75,4,CCC,-72,,276,1084,3.927536231884058
CCC,2014J,623407,F,East Anglian Region,No Formal quals,40-50%,0-35,0,120,N,Withdrawn,,,CCC,-81,12,24,255,10.625
DDD,2014J,623407,F,East Anglian Region,No Formal quals,40-50%,0-35,0,120,N,Withdrawn,,,CCC,-81,12,24,255,10.625
CCC,2014J,623484,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Distinction,88.125,8,CCC,-31,,490,2252,4.595918367346939
CCC,2014J,623511,M,South Region,HE Qualification,70-80%,0-35,1,30,N,Distinction,97.4,5,CCC,-53,,330,1070,3.242424242424242
CCC,2014J,623523,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,90,N,Withdrawn,,,CCC,-30,-22,,,
CCC,2014J,624060,F,North Region,Post Graduate Qualification,,35-55,1,30,N,Distinction,98.92307692307692,13,CCC,-34,,4179,16980,4.063173007896626
CCC,2014J,624092,M,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,78.5,4,CCC,-49,,111,626,5.63963963963964
CCC,2014J,624126,M,South Region,Lower Than A Level,90-100%,0-35,1,90,N,Withdrawn,82.66666666666667,3,CCC,-150,-17,234,1248,5.333333333333333
EEE,2014J,624126,M,South Region,Lower Than A Level,90-100%,0-35,1,90,N,Fail,82.66666666666667,3,CCC,-150,-17,234,1248,5.333333333333333
CCC,2014J,624156,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,52.214285714285715,14,CCC,-31,,928,3079,3.3178879310344827
CCC,2014J,624209,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,87.625,8,CCC,-93,,767,2435,3.1747066492829203
CCC,2014J,624256,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,68.71428571428571,7,CCC,-140,,1074,4913,4.574487895716946
CCC,2014J,624354,F,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,24,6,CCC,-129,,131,345,2.633587786259542
CCC,2014J,624469,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,81,4,CCC,-115,32,511,2229,4.362035225048924
CCC,2014J,624493,M,North Western Region,Lower Than A Level,10月20日,0-35,0,60,N,Pass,91.35714285714286,14,CCC,-155,,818,2202,2.6919315403422983
CCC,2014J,624585,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,49.5,6,CCC,-148,16,477,1208,2.5324947589098534
CCC,2014J,624730,M,Yorkshire Region,Lower Than A Level,10月20日,0-35,1,60,N,Withdrawn,28.6,5,CCC,-21,60,121,330,2.727272727272727
CCC,2014J,624789,M,Scotland,HE Qualification,0-10%,0-35,0,60,Y,Pass,81.15384615384616,13,CCC,-36,,2458,6428,2.6151342554922703
CCC,2014J,624860,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,72,1,CCC,-106,87,65,239,3.6769230769230767
CCC,2014J,624927,M,East Midlands Region,HE Qualification,80-90%,0-35,0,60,N,Distinction,83.57142857142857,14,CCC,-34,,600,1514,2.5233333333333334
CCC,2014J,624957,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,27.75,4,CCC,-129,187,102,365,3.5784313725490198
CCC,2014J,625067,M,West Midlands Region,HE Qualification,90-100%,0-35,0,30,N,Pass,62.81818181818182,11,CCC,-60,,1046,7597,7.262906309751434
CCC,2014J,625078,F,Wales,HE Qualification,0-10%,0-35,1,90,N,Withdrawn,92.66666666666667,6,CCC,-123,27,236,656,2.7796610169491527
CCC,2014J,625098,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,69.5,6,CCC,-14,,202,358,1.7722772277227723
CCC,2014J,625100,F,West Midlands Region,Lower Than A Level,10月20日,35-55,0,60,N,Fail,60.333333333333336,3,CCC,-38,,102,303,2.9705882352941178
CCC,2014J,625126,M,North Western Region,Lower Than A Level,80-90%,0-35,1,90,N,Withdrawn,76.25,4,CCC,-129,31,475,2026,4.265263157894736
CCC,2014J,625218,F,South Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Withdrawn,87.66666666666667,6,CCC,-50,-2,1434,4002,2.790794979079498
CCC,2014J,625263,F,London Region,HE Qualification,0-10%,0-35,0,30,N,Pass,80.57142857142857,14,CCC,-25,,747,2236,2.9933065595716197
CCC,2014J,625288,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,54,1,CCC,-92,10,141,543,3.851063829787234
EEE,2014J,625288,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,54,1,CCC,-92,10,141,543,3.851063829787234
CCC,2014J,625357,M,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,90.75,8,CCC,-52,,364,1443,3.9642857142857144
CCC,2014J,625541,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,71.45454545454545,11,CCC,-78,,1085,3746,3.4525345622119814
CCC,2014J,625928,F,North Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,9,2,CCC,-31,68,85,290,3.411764705882353
CCC,2014J,626103,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,86.82352941176471,17,CCC,-144,,3287,11279,3.4313964101003953
CCC,2014J,626296,M,South Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,84.33333333333333,12,CCC,-84,,841,3512,4.175980975029726
CCC,2014J,626407,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,80,9,CCC,-53,,1042,4072,3.907869481765835
CCC,2014J,626417,M,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Pass,81.1875,16,CCC,-18,,696,2034,2.9224137931034484
CCC,2014J,626463,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Pass,66.71428571428571,7,CCC,-66,,92,253,2.75
CCC,2014J,626519,M,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,78.9,10,CCC,-30,,1163,4739,4.074806534823732
CCC,2014J,626625,M,Scotland,A Level or Equivalent,50-60%,0-35,1,30,N,Fail,83.33333333333333,6,CCC,-25,,512,3547,6.927734375
CCC,2014J,626753,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,78.75,4,CCC,-63,106,357,1407,3.9411764705882355
CCC,2014J,626757,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,93.625,8,CCC,-46,,691,2860,4.138929088277858
CCC,2014J,626768,M,London Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Withdrawn,67.16666666666667,6,CCC,-53,87,1071,3829,3.5751633986928106
CCC,2014J,626878,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,66.45,20,CCC,-28,,600,1724,2.8733333333333335
CCC,2014J,627184,M,North Western Region,A Level or Equivalent,10月20日,0-35,0,30,N,Fail,59.3,10,CCC,-14,,526,1278,2.429657794676806
CCC,2014J,627283,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,64,9,CCC,-18,,514,2619,5.095330739299611
EEE,2014J,627283,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,64,9,CCC,-18,,514,2619,5.095330739299611
CCC,2014J,627290,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,43,3,CCC,-30,,140,589,4.207142857142857
CCC,2014J,627295,M,North Western Region,Lower Than A Level,10月20日,0-35,0,120,Y,Withdrawn,79,7,CCC,-22,10,669,2063,3.0837070254110612
DDD,2014J,627295,M,North Western Region,Lower Than A Level,10月20日,0-35,0,120,Y,Pass,79,7,CCC,-22,10,669,2063,3.0837070254110612
CCC,2014J,627401,M,London Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,88.85714285714286,7,CCC,-15,,403,2358,5.851116625310174
CCC,2014J,627417,F,Ireland,Post Graduate Qualification,,0-35,0,60,N,Pass,87.95,20,CCC,-41,,2021,6665,3.297872340425532
CCC,2014J,627450,M,North Region,Lower Than A Level,,0-35,0,30,N,Fail,69.75,12,CCC,-50,,1535,4857,3.164169381107492
CCC,2014J,627471,F,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,Pass,89.33333333333333,12,CCC,-66,,993,5594,5.633434038267875
CCC,2014J,627527,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,90.57142857142857,7,CCC,-9,,99,334,3.3737373737373737
CCC,2014J,627581,M,South West Region,Lower Than A Level,10月20日,35-55,0,90,Y,Withdrawn,37.375,8,CCC,-93,38,406,993,2.4458128078817736
CCC,2014J,627599,M,South East Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,78,1,CCC,-13,73,31,141,4.548387096774194
CCC,2014J,627947,F,South Region,A Level or Equivalent,20-30%,35-55,1,60,N,Withdrawn,79.75,4,CCC,-155,88,339,1932,5.699115044247788
CCC,2014J,628008,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,68.5,6,CCC,-46,87,412,989,2.400485436893204
CCC,2014J,628034,F,North Region,HE Qualification,,55<=,0,60,N,Pass,78.05,20,CCC,-46,,2293,10202,4.449193196685565
CCC,2014J,628114,M,Scotland,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,78.1,20,CCC,-46,,1471,6051,4.113528212100612
CCC,2014J,628216,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,Y,Pass,75,12,CCC,-29,,649,1497,2.3066255778120186
CCC,2014J,628300,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,79,9,CCC,-74,,408,1457,3.571078431372549
CCC,2014J,628361,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,Distinction,94.85,20,CCC,-136,,2847,11237,3.9469617140850017
CCC,2014J,628376,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,80.15384615384616,13,CCC,-35,,504,1353,2.6845238095238093
CCC,2014J,628407,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,84.16666666666667,6,CCC,-113,,503,1040,2.0675944333996026
CCC,2014J,628480,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,67.4,5,CCC,-31,29,659,1949,2.9575113808801214
EEE,2014J,628480,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,67.4,5,CCC,-31,29,659,1949,2.9575113808801214
CCC,2014J,628618,M,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,56.666666666666664,3,CCC,-28,,48,248,5.166666666666667
CCC,2014J,628706,M,South East Region,A Level or Equivalent,60-70%,0-35,0,150,Y,Withdrawn,22.5,2,CCC,-134,67,60,143,2.3833333333333333
CCC,2014J,628717,M,London Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,77.57142857142857,7,CCC,-46,156,331,1316,3.97583081570997
EEE,2014J,628717,M,London Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,77.57142857142857,7,CCC,-46,156,331,1316,3.97583081570997
CCC,2014J,628720,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,77.85714285714286,14,CCC,-30,33,434,2374,5.470046082949309
CCC,2014J,628777,M,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,71.36363636363636,11,CCC,-32,,403,1626,4.034739454094293
CCC,2014J,628803,M,London Region,A Level or Equivalent,20-30%,35-55,1,180,N,Withdrawn,65.91666666666667,12,CCC,-32,108,435,2391,5.496551724137931
CCC,2014J,628806,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,96.25,4,CCC,-95,12,999,2690,2.6926926926926926
CCC,2014J,628846,M,South West Region,A Level or Equivalent,70-80%,0-35,1,180,N,Pass,75.35714285714286,14,CCC,-81,,1178,3938,3.3429541595925296
CCC,2014J,628910,M,London Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,79.72727272727273,11,CCC,-31,,1411,4294,3.043231750531538
CCC,2014J,629014,F,South East Region,Lower Than A Level,30-40%,35-55,0,90,N,Withdrawn,88.75,4,CCC,-74,-25,1864,7780,4.17381974248927
EEE,2014J,629014,F,South East Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass,88.75,4,CCC,-74,-25,1864,7780,4.17381974248927
CCC,2014J,629056,M,Wales,Lower Than A Level,0-10%,0-35,1,60,Y,Withdrawn,35,2,CCC,-22,178,219,513,2.3424657534246576
CCC,2014J,629096,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,69.05882352941177,17,CCC,-77,,1059,4889,4.616619452313503
CCC,2014J,629400,M,Scotland,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,83.5,4,CCC,-16,-3,392,1412,3.6020408163265305
EEE,2014J,629400,M,Scotland,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,83.5,4,CCC,-16,-3,392,1412,3.6020408163265305
CCC,2014J,629405,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,83.78571428571429,14,CCC,-73,,1534,6538,4.262059973924381
CCC,2014J,629523,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,99.5,8,CCC,-128,,1296,5515,4.255401234567901
CCC,2014J,629535,M,East Midlands Region,HE Qualification,10月20日,0-35,0,60,N,Fail,63.916666666666664,12,CCC,-38,,352,1219,3.4630681818181817
EEE,2014J,629535,M,East Midlands Region,HE Qualification,10月20日,0-35,0,60,N,Pass,63.916666666666664,12,CCC,-38,,352,1219,3.4630681818181817
CCC,2014J,629560,F,North Western Region,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn,65.33333333333333,6,CCC,-155,171,366,1145,3.128415300546448
CCC,2014J,629607,M,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,84.28571428571429,7,CCC,-29,,484,1282,2.6487603305785123
CCC,2014J,629692,M,North Western Region,A Level or Equivalent,10月20日,0-35,1,60,N,Distinction,87.9,20,CCC,-78,,995,5152,5.177889447236181
CCC,2014J,629696,M,Wales,HE Qualification,80-90%,0-35,1,60,N,Distinction,82.42105263157895,19,CCC,-95,,1022,4101,4.012720156555773
CCC,2014J,629748,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,67,1,CCC,-25,73,44,304,6.909090909090909
CCC,2014J,629822,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,53,7,CCC,-144,40,298,508,1.7046979865771812
CCC,2014J,630013,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,69.2,20,CCC,-108,,917,3501,3.8178844056706653
CCC,2014J,630073,M,Scotland,HE Qualification,0-10%,0-35,0,90,N,Withdrawn,72.55555555555556,9,CCC,-23,103,473,1393,2.9450317124735728
CCC,2014J,630165,M,North Region,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn,69.71428571428571,7,CCC,-73,114,697,2475,3.5509325681492108
CCC,2014J,630177,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass,89.55,20,CCC,-60,,1263,4976,3.9398258115597784
CCC,2014J,630200,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,30,N,Fail,50.294117647058826,17,CCC,-95,,336,884,2.630952380952381
CCC,2014J,630430,F,Ireland,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,73.875,8,CCC,-9,,1195,3816,3.193305439330544
CCC,2014J,630431,F,Ireland,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,71.2,5,CCC,-9,,100,411,4.11
CCC,2014J,630452,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,73.52941176470588,17,CCC,-22,,598,2198,3.6755852842809364
CCC,2014J,630467,M,London Region,HE Qualification,60-70%,35-55,0,60,N,Distinction,94,8,CCC,-142,,645,2566,3.978294573643411
CCC,2014J,630479,M,London Region,Lower Than A Level,10月20日,0-35,0,60,N,Pass,87.85,20,CCC,-155,,1018,4588,4.5068762278978385
CCC,2014J,630510,M,South East Region,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn,,,CCC,-140,-1,,,
FFF,2014J,630510,M,South East Region,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn,,,CCC,-140,-1,,,
CCC,2014J,630519,M,East Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass,84.83333333333333,12,CCC,-13,,906,4013,4.429359823399558
EEE,2014J,630519,M,East Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass,84.83333333333333,12,CCC,-13,,906,4013,4.429359823399558
CCC,2014J,630541,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,87.75,4,CCC,-10,-5,833,3129,3.7563025210084033
EEE,2014J,630541,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Distinction,87.75,4,CCC,-10,-5,833,3129,3.7563025210084033
CCC,2014J,630891,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,39.07692307692308,13,CCC,-22,67,701,3075,4.3865905848787445
CCC,2014J,630905,M,Wales,HE Qualification,50-60%,0-35,0,120,N,Distinction,96.55,20,CCC,-95,,4916,28264,5.749389747762408
FFF,2014J,630905,M,Wales,HE Qualification,50-60%,0-35,0,120,N,Distinction,96.55,20,CCC,-95,,4916,28264,5.749389747762408
CCC,2014J,630935,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,81.28571428571429,14,CCC,-123,,1403,3414,2.4333570919458305
CCC,2014J,631016,M,North Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,73,6,CCC,-50,109,975,4497,4.612307692307692
CCC,2014J,631023,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Withdrawn,83.16666666666667,12,CCC,-137,-110,995,4437,4.459296482412061
CCC,2014J,631073,M,South West Region,HE Qualification,30-40%,0-35,0,30,N,Fail,79.75,12,CCC,-45,,553,2271,4.106690777576854
CCC,2014J,631117,M,North Region,HE Qualification,,35-55,0,30,N,Distinction,92,12,CCC,-57,,1748,6520,3.7299771167048057
CCC,2014J,631247,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,92.06666666666666,15,CCC,-30,,1373,5237,3.814275309541151
CCC,2014J,631356,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,88,4,CCC,-150,-107,383,1695,4.4255874673629245
CCC,2014J,631491,M,London Region,Post Graduate Qualification,20-30%,35-55,0,90,N,Distinction,99.5,8,CCC,-74,,871,3938,4.521239954075775
CCC,2014J,631573,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,63.875,8,CCC,-60,,457,1715,3.7527352297593
CCC,2014J,631663,F,London Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,76.25,8,CCC,-10,,252,1030,4.087301587301587
CCC,2014J,631771,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Distinction,93.42857142857143,14,CCC,-22,,1371,4256,3.1043034281546316
CCC,2014J,631851,M,North Region,HE Qualification,,0-35,0,60,N,Distinction,96.07142857142857,14,CCC,-41,,1940,5093,2.625257731958763
CCC,2014J,631860,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,98.28571428571429,14,CCC,-24,65,979,5848,5.973442288049029
CCC,2014J,631870,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,81.5,6,CCC,-32,189,238,891,3.7436974789915967
CCC,2014J,631880,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,79.86666666666666,15,CCC,-101,101,694,2326,3.351585014409222
CCC,2014J,631924,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,80.84210526315789,19,CCC,-155,,1387,7006,5.0511896178803175
FFF,2014J,631924,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,80.84210526315789,19,CCC,-155,,1387,7006,5.0511896178803175
CCC,2014J,632004,M,West Midlands Region,HE Qualification,60-70%,35-55,0,30,N,Pass,77.91666666666667,12,CCC,-93,,1039,3792,3.6496631376323387
CCC,2014J,632083,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,81.91666666666667,12,CCC,-34,,2113,9209,4.358258400378609
CCC,2014J,632134,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,1,30,N,Fail,60,2,CCC,-58,,34,115,3.3823529411764706
CCC,2014J,632260,F,South West Region,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn,67,1,CCC,-150,45,57,151,2.6491228070175437
CCC,2014J,632378,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Distinction,91.25,4,CCC,-78,,334,1583,4.7395209580838324
